,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
447,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502145.0,532439.0,2022-01-25 11:20:01 WET,2022-01-25,11:20:01,Link,10,2,4,1,0,1,1,0,1,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4865020170250974,O Partido Animais e Natureza fez o primeiro comício da campanha no Porto. E perante não mais de três dezenas de simpatizantes Inês Sousa Real lançou ataques à direita e à esquerda.,https://www.rtp.pt/noticias/politica/pan-diz-que-campanha-esta-a-ser-muito-animalista_a1379371,,,"PAN diz que campanha está a ser muito ""animalista""",O Partido Animais e Natureza fez o primeiro comício da campanha no Porto. E perante não mais de três dezenas de simpatizantes Inês Sousa Real lançou ataques à direita e à esquerda.,,,,10,-4.3
448,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502008.0,532137.0,2022-01-10 23:30:01 WET,2022-01-10,23:30:01,Link,10,0,6,1,0,0,3,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4803003469785978,"Inês Sousa Real acusou o Bloco de Esquerda de irresponsabilidade por ter chumbado o último Orçamento, enquanto Catarina Martins criticou o PAN por dizer que tanto pode apoiar um governo do PS como do PSD.",https://www.rtp.pt/noticias/politica/pan-e-bloco-de-esquerda-trocaram-acusacoes-num-debate_v1375899,,,PAN e Bloco de Esquerda trocaram acusações num debate,"Inês Sousa Real acusou o Bloco de Esquerda de irresponsabilidade por ter chumbado o último Orçamento, enquanto Catarina Martins criticou o PAN por dizer que tanto pode apoiar um governo do PS como do PSD.",,,,10,-5.1
449,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329034.0,1335787.0,2022-01-09 09:15:00 WET,2022-01-09,09:15:00,Link,10,5,4,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5416582015036732,,https://www.dn.pt/politica/costa-forca-pan-a-reconhecer-distancia-face-ao-psd-14473870.html,,,Costa força PAN a reconhecer ″distância″ face ao PSD,"Inês Sousa Real reconheceu em debate com o líder do PS que há propostas do PSD em relação às quais o PAN está ""completamente distante"".",,,,10,-12.1
450,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829130.0,935981.0,2022-01-24 22:00:48 WET,2022-01-24,22:00:48,Link,10,5,3,1,0,1,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2292302004267794,"Apesar das criticas generalizadas que ouviu sobre o PAN no Alto Alentejo, Rui Rio nunca fechou por completo a porta a uma coligação com partido liderado por Inês Sousa Real. Costa voltou a ser o alvo.",https://observador.pt/2022/01/24/agricultores-do-alentejo-pedem-a-rio-que-ignore-agenda-extremista-do-pan-rio-ficou-de-analisar/?utm_medium=Social&utm_source=Facebook#Echobox=1643060553,https://observador.pt/2022/01/24/agricultores-do-alentejo-pedem-a-rio-que-ignore-agenda-extremista-do-pan-rio-ficou-de-analisar/,,"Agricultores do Alentejo pedem a Rio que ignore ""agenda extremista"" do PAN. Rio ficou de analisar",,,,,10,-6.2
451,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760676.0,796787.0,2022-01-07 23:30:09 WET,2022-01-07,23:30:09,Link,10,4,5,0,0,0,0,0,1,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159309911617949,Acompanhe aqui o frente a frente entre o candidato da Iniciativa Liberal e a candidata do PAN às eleições legislativas. Na SIC Notícias,https://sicnoticias.pt/eleicoes-legislativas/joao-cotrim-de-figueiredo-vs-ines-sousa-real-o-debate-ao-minuto,https://sicnoticias.pt/eleicoes-legislativas/joao-cotrim-de-figueiredo-vs-ines-sousa-real-o-debate-ao-minuto/,,João Cotrim de Figueiredo vs. Inês Sousa Real: o debate ao minuto,Acompanhe aqui o frente a frente entre o candidato da Iniciativa Liberal e a candidata do PAN às eleições legislativas.,,,,10,-9.7
457,SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318257.0,329172.0,2022-01-09 00:30:00 WET,2022-01-09,00:30:00,Link,9,2,2,0,1,0,3,0,0,1,,-,0,0,0,,https://www.facebook.com/52858607943/posts/10158617122712944,"""O debate entre Inês Sousa Real e António Costa foi o que se esperava: um chá de tias cheio de sorrisinhos e alguns salamaleques. Um anti-clímax político, com o líder socialista a manter a porta-voz no casulo ambiental."" A opinião de António José Vilela sobre o debate PS vs. PAN.",https://www.sabado.pt/opiniao/cronistas/antonio-jose-vilela/detalhe/antonio-e-ines-um-amor-para-a-vida,,,"António e Inês, um amor para a vida?","O debate entre Inês Sousa Real e António Costa foi o que se esperava: um chá de tias cheio de sorrisinhos e alguns salamaleques. Um anti-clímax político, com o líder socialista a manter a porta-voz no casulo ambiental.",,,,9,-5.0
458,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502162.0,532461.0,2022-01-26 13:50:00 WET,2022-01-26,13:50:00,Link,9,4,3,0,0,0,2,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4870251503061174,A Confederação dos Agricultores de Portugal rejeita as acusações do PAN e lança um desafio a Inês Sousa Real pedindo provas para a acusação.,https://www.rtp.pt/noticias/politica/cap-rejeita-acusacoes-do-pan-e-pede-provas_a1379685,,,CAP rejeita acusações do PAN e pede provas,A Confederação dos Agricultores de Portugal rejeita as acusações do PAN e lança um desafio a Inês Sousa Real pedindo provas para a acusação.,,,,9,-4.11
459,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764150.0,1941210.0,2022-01-19 18:26:07 WET,2022-01-19,18:26:07,Link,9,3,4,0,0,0,0,0,2,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160393827031388,Inês Sousa Real considera que “uma hora é insuficiente”.,https://sicnoticias.pt/eleicoes-legislativas/pan-pede-alargamento-do-horario-de-votacao-para-eleitores-em-isolamento,https://sicnoticias.pt/eleicoes-legislativas/pan-pede-alargamento-do-horario-de-votacao-para-eleitores-em-isolamento/,,PAN pede alargamento do horário de votação para eleitores em isolamento,,,,,9,-10.44
460,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828898.0,935195.0,2022-01-14 22:01:56 WET,2022-01-14,22:01:56,Link,9,0,5,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2283764971788164,O frente a frente entre Inês Sousa Real e André Ventura aconteceu num clima quase sempre calmo em que se discutiram visões diferentes para o país e onde se destacam mais acusações do que propostas.,https://observador.pt/2022/01/14/da-coelha-acacia-aos-elefantes-do-camboja-sousa-real-e-ventura-incapazes-de-fazer-amigos-entre-os-animais/?utm_medium=Social&utm_source=Facebook#Echobox=1642197712,https://observador.pt/2022/01/14/da-coelha-acacia-aos-elefantes-do-camboja-sousa-real-e-ventura-incapazes-de-fazer-amigos-entre-os-animais/,,Da Coelha Acácia aos elefantes do Camboja. Sousa Real e Ventura incapazes de fazer amigos entre os animais,,,,,9,-9.56
469,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502063.0,532218.0,2022-01-14 14:30:01 WET,2022-01-14,14:30:01,Link,8,5,2,0,0,0,0,0,1,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4815972281822430,"A líder do Pessoas-Animais-Natureza, Inês Sousa Real, não se compromete com o discurso de António Costa no debate televisivo com Rui Rio, referindo que o partido não contribuiu para a crise política.",https://www.rtp.pt/noticias/politica/pan-nao-se-compromete-com-eventual-ajuda-a-governo-de-costa_a1376822,,,PAN não se compromete com eventual ajuda a governo de Costa,"A líder do Pessoas-Animais-Natureza, Inês Sousa Real, não se compromete com o discurso de António Costa no debate televisivo com Rui Rio, referindo que o partido não contribuiu para a crise política.",,,,8,-5.88
470,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502008.0,532137.0,2022-01-10 20:15:00 WET,2022-01-10,20:15:00,Link,8,4,4,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4802854113134247,"Catarina Martins e Inês Sousa Real debateram na RTP3 e trocaram algumas acusações sobre o chumbo do orçamento, mas mostraram convergência em assuntos de alterações climáticas.",https://www.rtp.pt/noticias/pais/legislativas-2022-be-e-pan-convergentes-sobre-alteracoes-climaticas_n1375859,,,Legislativas 2022. BE e PAN convergentes sobre alterações climáticas,"Catarina Martins e Inês Sousa Real debateram na RTP3 e trocaram algumas acusações sobre o chumbo do orçamento, mas mostraram convergência em assuntos de alterações climáticas. Apesar de haver diferenças, são maiores as causas convergentes do que aquelas que dividem os dois partidos.",,,,8,-6.38
480,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,112026.0,121922.0,2022-01-28 12:17:16 WET,2022-01-28,12:17:16,Photo,7,2,0,0,0,1,4,0,0,0,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159548928978360,Legislativas: Líder do PAN desvaloriza ausência na campanha de antigo porta-voz e fundadores - https://www.lusa.pt/article/HyW5BF1Eg8DfvtOLkjPCIjMSZM5iuSI1,https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159548928978360/?type=3,,EMAGRECIMENTO INdArs MENÚ 5€ GANHE MAIS SAUDE NATURALMENTE 一 100% NATURAL 2,Timeline photos,,,,,7,-0.56
481,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111978.0,121859.0,2022-01-20 20:34:33 WET,2022-01-20,20:34:33,Photo,7,3,0,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159535090678360,"[Legislativas 2022] Imagens da quinta-feira, 20 de janeiro, quarto dia da campanha oficial para as eleições legislativas antecipadas de 30 de janeiro. 1. O presidente do PSD, Rui Rio, espreita uma montra durante um contacto com a população de Bragança. 📷: Tiago Petinga, Agência Lusa. 2. A porta-voz do MAS e candidata por Lisboa, Renata Cambra, distribui panfletos do partido em Coimbra. 📷: Paulo Novais, Agência Lusa 3. O secretário-geral do PS, António Costa, acompanhado pelo cabeça de lista do partido em Évora, Capoulas Santos (D), contacta com a população local. 📷: Miguel A. Lopes, Agência Lusa 4. O candidato do partido Livre Rui Tavares (D) tira uma selfie com um estudante durante um encontro com representantes de estudantes da área da Saúde, no Porto. 📷: José Coelho, Agência Lusa 5. O líder parlamentar do PCP, João Oliveira (E), acompanhado Heloísa Apolónia, (D), do PEV, durante uma viagem de comboio do Bombarral até às Caldas da Rainha. 📷: Carlos Barroso, Agência Lusa 6. O presidente do Chega, André Ventura, visita uma loja durante uma ação de campanha em Mirandela. 📷: Pedro Sarmento Costa, Agência Lusa 7. O presidente do CDS-PP, Francisco Rodrigues dos Santos posa para uma selfie com uma popular durante uma arruada, em Coimbra. 📷: Paulo Novais, Agência Lusa 8. A Coordenadora Nacional do BE, Catarina Martins, acompanhada pelo cabeça de lista do bloco de Esquerda pelo Algarve, José Gusmão (D), durante uma viagem comboio entre Alcantarilha e Portimão. 📷: Luís Forra, Agência Lusa 9. A porta-voz do PAN - Pessoas-Animais-Natureza, Inês Sousa Real (3-D), é vaiada por elementos do grupo de Forcados Amadores de Beja, que se manifestavam junto ao Aeroporto, Beja. 📷: Nuno Veiga, Agência Lusa 10. O presidente da IL, João Cotrim de Figueiredo, contacta com um popular durante arruada em Lisboa. 📷: Manuel de Almeida, Agência Lusa #legislativas #legislativas2022 #política #governo #campanha #eleições #portugal #agencialusa #lusafoto #fotojornalismo #fotografia",https://www.facebook.com/AgenciaLusa/photos/a.10158980246873360/10159535090478360/?type=3,,,Photos from Agência Lusa's post,,,,,7,-3.14
482,Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560016.0,581534.0,2022-01-22 13:51:01 WET,2022-01-22,13:51:01,Link,7,2,3,0,0,0,1,0,1,0,,-,0,0,0,,https://www.facebook.com/44028982543/posts/10158634231702544,"No Mercado de Periscoxe (Loures), um apoiante do PSD ""abriu a porta"" a Inês Sousa Real: ""Gostava de a ver num Governo do PSD"", disse. A porta-voz do PAN desconversou, mas sempre foi adiantando que espera ser, após as Legislativas, ""uma oposição construtiva"", seja com Costa ou Rio como Primeiro-ministro. O apelo ao voto só falhou nas bancas dos enchidos e do peixe",https://visao.sapo.pt/atualidade/politica/legislativas2022/2022-01-22-no-mercado-ines-sousa-real-promete-ser-oposicao-construtiva-com-ps-ou-psd-mas-para-ja-nao-conta-com-as-bancadas-dos-enchidos-e-do-peixe/,,,"Visão | No mercado, Inês Sousa Real promete ser ""oposição construtiva"", com PS ou PSD, mas, para já, não conta com as bancadas dos enchidos e do peixe","No Mercado de Periscoxe (Loures), um apoiante do PSD ""abriu a porta"" a Inês Sousa Real: ""Gostava de a ver num Governo do PSD"", disse. A porta-voz do PAN desconversou, mas sempre foi adiantando que espera ser, após as Legislativas, ""uma oposição construtiva"", seja com Costa ou Rio como Primeiro-m...",,,,7,-7.43
483,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477119.0,491237.0,2022-01-12 13:15:02 WET,2022-01-12,13:15:02,Native Video,7,7,0,0,0,0,0,0,0,0,owned,Yes,265,265,0,00:00:35,https://www.facebook.com/174996242665/posts/10158646948827666,"Os líderes dos principais partidos passam no Fórum da TSF: António Costa, Rui Rio, Catarina Martins, Jerónimo de Sousa, Inês Sousa Real, Francisco Rodrigues dos Santos, André Ventura, João Cotrim de Figueiredo e Rui Tavares respondem às perguntas dos ouvintes, de 14 a 26 de janeiro, às 10h00.",https://www.facebook.com/tsfradio/videos/1588230518197751/,,,Fórum TSF com os líderes partidários,,,,,7,-6.86
484,Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988520.0,995432.0,2022-01-11 09:23:18 WET,2022-01-11,09:23:18,Link,7,2,2,0,0,0,3,0,0,0,,-,0,0,0,,https://www.facebook.com/399457500101727/posts/4849455715101861,"""Agenda climática não tem a ver com as diferenças entre a Esquerda e a Direita""?",https://www.noticiasaominuto.com/politica/1908451/joana-mortgua-lana-farpas-a-ins-sousa-real-acredita-no-pai-natal,,,"Joana Mortágua lança farpas a Inês Sousa Real: ""Acredita no Pai Natal""", ,,,,7,-7.43
485,SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318466.0,329565.0,2022-01-23 08:00:01 WET,2022-01-23,08:00:01,Link,7,3,1,0,0,0,2,1,0,0,,-,0,0,0,,https://www.facebook.com/52858607943/posts/10158638880407944,"Inês Sousa Real adiantou que as ""primeiras iniciativas"" do PAN, na próxima legislatura, vão ser na área da proteção animal, manifestando a esperança de que as restantes forças políticas acompanhem o partido.",https://www.sabado.pt/redirect-to?token=EiEnOjA%2FNiB3YmNnYGZhZHdhZmt3ZWBkZGtnZGJhZmBhZmVmZ2dh&previewMode=1,https://www.sabado.pt/ultima-hora/detalhe/pan-admite-aproximacao-a-partidos-com-sensibilidade-para-protecao-animal,,PAN admite aproximação a partidos com sensibilidade para proteção animal,"Inês Sousa Real adiantou que as 'primeiras iniciativas' do PAN, na próxima legislatura, vão ser na área da proteção animal, manifestando a esperança de que as restantes forças políticas acompanhem o partido.",,,,7,-6.0
486,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829135.0,936060.0,2022-01-26 13:00:51 WET,2022-01-26,13:00:51,Link,7,0,3,1,0,0,1,1,1,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2293656184132376,"Inês de Sousa Real visitou o Bolhão. Bebeu ginjinha, mas evitou a banca da carne e do peixe. O comício com Pedro Nuno Santos. Na agenda do PAN há uma visita à Golegã (sem touros). PS segue para Fafe.",https://observador.pt/programas/direto-a-campanha/finalmente-pedro-nuno-pan-foge-a-carne-e-ao-peixe/?utm_medium=Social&utm_source=Facebook#Echobox=1643191828,https://observador.pt/programas/direto-a-campanha/finalmente-pedro-nuno-pan-foge-a-carne-e-ao-peixe/,,Finalmente: Pedro Nuno.PAN foge à carne e ao peixe,,,,,7,-8.14
487,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828811.0,934930.0,2022-01-11 01:44:16 WET,2022-01-11,01:44:16,Link,7,1,1,0,0,0,5,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2280413978789930,"Líder do PAN abriu debate a criticar o Bloco por ""estender passadeira à direita"", Catarina aproveitou e passou o debate inteiro a devolver a acusação. Temas ambientais dominaram a discussão.",https://observador.pt/2022/01/11/esquerda-ou-direita-a-meia-hora-em-que-catarina-martins-tentou-obrigar-o-pan-a-escolher-e-ficou-sem-resposta/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641865260,https://observador.pt/2022/01/11/esquerda-ou-direita-a-meia-hora-em-que-catarina-martins-tentou-obrigar-o-pan-a-escolher-e-ficou-sem-resposta/,,Esquerda ou direita? A meia hora em que Catarina Martins tentou obrigar o PAN a escolher (e ficou sem resposta),,,,,7,-12.57
488,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731.0,934412.0,2022-01-07 21:09:41 WET,2022-01-07,21:09:41,Link,7,2,2,0,0,1,2,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2277744835723511,"O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos. No primeiro, Cotrim e Sousa Real admitiram fazer parte de solução comum, mas líder da IL quer que PAN largue ""bizarrias"".",https://observador.pt/liveblogs/cotrim-figueiredo-e-ines-sousa-real-num-duelo-entre-um-liberal-e-a-lider-de-um-partido-animalista/?utm_medium=Social&utm_source=Facebook#Echobox=1641589778,,,"Em direto/ Centro ou direita, ""arranjinhos com o PS"" e eutanásia. Rio e Rodrigues dos Santos na batalha pelo voto útil","O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos. No primeiro, Cotrim e Sousa Real admitiram fazer parte de solução comum, mas líder da IL quer que PAN largue ""bizarrias"".",,,,7,-12.57
499,Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420819.0,441943.0,2022-01-02 21:43:35 WET,2022-01-02,21:43:35,Link,6,1,2,1,1,1,0,0,0,0,,-,0,0,0,,https://www.facebook.com/481006665428991/posts/1789049304624714,"Inês Sousa Real saudou ""o reconhecimento por parte do senhor Presidente da República do desafio climático"", mas defendeu que é preciso ""ir mais longe"" e ""mudar o paradigma"".",https://jornaleconomico.sapo.pt/noticias/pan-lamenta-ausencia-de-palavras-do-presidente-sobre-voto-dos-isolados-826234?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641157686,,,PAN lamenta ausência de palavras do Presidente sobre voto dos isolados,,,,,6,-11.33
500,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332212.0,397448.0,2022-01-25 18:30:00 WET,2022-01-25,18:30:00,Link,6,2,1,0,0,0,3,0,0,0,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158974133302515,"Para a líder do partido Pessoas-Animais-Natureza (PAN), a campanha de desinformação contra o partido que lidera surgiu, por exemplo, por parte da CAP, que ""não representa os interesses dos pequenos e médios agricultores""",https://rr.sapo.pt/noticia/politica/2022/01/25/ines-sousa-real-queixa-se-de-campanha-de-desinformacao-contra-pan/269746/,,,"Inês Sousa Real queixa-se de campanha de ""desinformação"" contra PAN - Renascença","Para a líder do partido Pessoas-Animais-Natureza (PAN), a campanha de desinformação contra o partido que lidera surgiu, por exemplo, por parte da CAP, que ""não representa os interesses dos pequenos e médios agricultores"".",,,,6,-9.67
501,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332156.0,397220.0,2022-01-20 13:15:00 WET,2022-01-20,13:15:00,Link,6,2,3,0,0,0,0,0,1,0,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158966001327515,Inês Sousa Real critica o avanço para eleições antecipadas com o apoio do Presidente da República,https://rr.sapo.pt/video/actualidade/2022/01/20/pan-sobre-oe-trapalhice-levou-ao-estado-em-que-estamos-hoje/296937/,,,"PAN sobre OE. ""Trapalhice levou ao estado em que estamos hoje” - Renascença V+","Inês Sousa Real critica o avanço para eleições antecipadas com o apoio do Presidente da República. “Os portugueses não queriam uma crise política em cima de uma crise socioeconómica”, sublinhou a líder do PAN durante o Debate da Rádio, e acrescentou ainda que “houve forças política...",,,,6,-9.83
502,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477144.0,491292.0,2022-01-15 23:30:00 WET,2022-01-15,23:30:00,Link,6,1,2,0,0,0,3,0,0,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158652984537666,,https://www.tsf.pt/portugal/politica/pan-exige-regresso-dos-quinzenais-rio-critica-costa-nao-quer-dialogar-com-ninguem-14495669.html,,,"PAN exige regresso dos quinzenais, Rio critica Costa: ″Não quer dialogar com ninguém″",Inês Sousa Real sublinha que o PAN não será ″indiferente″ à posição de Rio ou Costa sobre o regresso dos debates quinzenais nas negociações para um eventual acordo de governação. O líder do PSD critica Costa por dizer que sem maioria absoluta ″não fala″.,,,,6,-9.67
503,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501897.0,531932.0,2022-01-05 23:25:00 WET,2022-01-05,23:25:00,Link,6,4,1,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4788744521211873,"Francisco Rodrigues dos Santos acusa a Iniciativa Liberal de defender um capitalismo selvagem, com João Cotrim de Figueiredo a recusar entendimentos face à forma como CDS-PP se posiciona.",https://www.rtp.pt/noticias/politica/debate-na-rtp3-cds-pp-e-il-sublinham-linhas-que-os-separam_v1374820,,,Debate na RTP3. CDS-PP e IL sublinham linhas que os separam,"Francisco Rodrigues dos Santos acusa a Iniciativa Liberal de defender um capitalismo selvagem, com João Cotrim de Figueiredo a recusar entendimentos face à forma como CDS-PP se posiciona. O líder centrista já antes debatera com a porta-voz do PAN, Inês Sousa Real, onde as touradas dominaram o c...",,,,6,-8.17
505,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828979.0,935521.0,2022-01-18 23:29:22 WET,2022-01-18,23:29:22,Link,6,0,3,0,0,0,3,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2287238181440843,"Campanha do PAN passou por Setúbal, que elegeu Cristina Rodrigues em 2019. Nome não foi falado na comitiva, mas Inês Sousa Real viu-se obrigada a falar da dissidente, a quem lançou duras farpas.",https://observador.pt/programas/reportagem-observador/em-setubal-ines-nao-esquece-a-dissidente-do-pan/?utm_medium=Social&utm_source=Facebook#Echobox=1642545079,https://observador.pt/programas/reportagem-observador/em-setubal-ines-nao-esquece-a-dissidente-do-pan/,,"Em Setúbal, Inês não esquece a dissidente do PAN",,,,,6,-14.33
506,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828666.0,934174.0,2022-01-05 20:07:06 WET,2022-01-05,20:07:06,Link,6,4,1,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2276003152564346,"[Fact Check Observador] Líder do CDS-PP disse no frente a frente com Inês Sousa Real que o PAN era ""contra a criminalização do abandono de idosos nos hospitais"". É falso. PAN apresentou propostas no sentido de criminalizar.",https://observador.pt/factchecks/fact-check-pan-e-contra-a-criminalizacao-do-abandono-de-idosos-nos-hospitais-como-diz-francisco-rodrigues-dos-santos/?utm_medium=Social&utm_source=Facebook#Echobox=1641402192,,,"Fact Check. PAN é contra a criminalização do abandono de idosos nos hospitais, como diz Francisco Rodrigues dos Santos?",,,,,6,-14.67
