,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
458,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502121.0,532347.0,2022-01-19 13:45:02 WET,2022-01-19,13:45:02,Link,10,4,2,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4838342512918740,A Iniciativa Liberal dedica o dia ao setor dos transportes.,https://www.rtp.pt/noticias/politica/legislativas-il-esteve-no-aeroporto-de-lisboa_v1377892,,,Legislativas. IL esteve no Aeroporto de Lisboa,"A Iniciativa Liberal dedica o dia ao setor dos transportes. Esta manhã, no aeroporto de Lisboa, João Cotrim de Figueiredo reforçou a necessidade de privatizar a TAP.",,,,10,-4.5
459,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828898.0,935195.0,2022-01-14 23:58:03 WET,2022-01-14,23:58:03,Link,10,8,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2283825781782083,"João Cotrim Figueiredo vai centrar a sua campanha no litoral do país, percorrendo oito dos 18 distritos de Portugal continental. Açores e Madeira não vão contar com a presença do liberal.",https://observador.pt/2022/01/14/iniciativa-liberal-foca-campanha-no-porto-lisboa-e-setubal-para-atingir-os-45-dos-votos/?utm_medium=Social&utm_source=Facebook#Echobox=1642196479,https://observador.pt/2022/01/14/iniciativa-liberal-foca-campanha-no-porto-lisboa-e-setubal-para-atingir-os-45-dos-votos/,,"Iniciativa Liberal foca campanha no Porto, Lisboa e Setúbal para atingir os 4,5% dos votos",,,,,10,-8.6
460,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760676.0,796787.0,2022-01-07 23:30:09 WET,2022-01-07,23:30:09,Link,10,4,5,0,0,0,0,0,1,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159309911617949,Acompanhe aqui o frente a frente entre o candidato da Iniciativa Liberal e a candidata do PAN às eleições legislativas. Na SIC Notícias,https://sicnoticias.pt/eleicoes-legislativas/joao-cotrim-de-figueiredo-vs-ines-sousa-real-o-debate-ao-minuto,https://sicnoticias.pt/eleicoes-legislativas/joao-cotrim-de-figueiredo-vs-ines-sousa-real-o-debate-ao-minuto/,,João Cotrim de Figueiredo vs. Inês Sousa Real: o debate ao minuto,Acompanhe aqui o frente a frente entre o candidato da Iniciativa Liberal e a candidata do PAN às eleições legislativas.,,,,10,-9.7
462,Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1188839.0,1185723.0,2022-01-05 20:45:00 WET,2022-01-05,20:45:00,Link,10,5,2,1,0,0,1,1,0,0,,-,0,0,0,,https://www.facebook.com/88388366982/posts/10160046865496983,"Tinha tudo para ser uma espécie de happy hour, mas o debate no fim de tarde desta quarta-feira entre Francisco Rodrigues dos Santos, presidente do CDS/PP, e o líder da Iniciativa Liberal (IL), João Cotrim de Figueiredo, foi uma cruzada numa família desavinda.",https://www.publico.pt/2022/01/05/politica/cronica/cruzada-familia-1990907,,,Cruzada em família,"“Sendo o mais novo dos líderes, é o mais velho”, atirou o líder da IL ao presidente do CDS.",,,,10,-10.1
466,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332164.0,397257.0,2022-01-21 19:45:01 WET,2022-01-21,19:45:01,Link,9,6,2,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158967910612515,"Líder da Iniciativa Liberal foi ao Monte da Caparica dar a conhecer um projeto de desenvolvimento que está a ser feito à sombra da Faculdade de Ciência e Tecnologia, da Universidade Nova de Lisboa",https://rr.sapo.pt/noticia/politica/2022/01/21/cotrim-de-figueiredo-quer-mais-innovation-districts-no-pais/269241/,,,​Cotrim de Figueiredo quer mais “innovation districts” no país - Renascença,"Líder da Iniciativa Liberal foi ao Monte da Caparica dar a conhecer um projeto de desenvolvimento que está a ser feito à sombra da Faculdade de Ciência e Tecnologia, da Universidade Nova de Lisboa.",,,,9,-6.56
467,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332147.0,397140.0,2022-01-18 18:45:00 WET,2022-01-18,18:45:00,Link,9,6,0,1,0,0,0,0,2,0,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158963247842515,Cotrim Figueiredo passou pelo hospital de Loures no dia em que a unidade passa para a esfera pública,https://rr.sapo.pt/noticia/politica/2022/01/18/iniciativa-liberal-fim-da-ppp-no-hospital-beatriz-angelo-e-um-erro/268789/,,,Iniciativa Liberal. Fim da PPP no Hospital Beatriz Ângelo “é um erro” - Renascença,"Cotrim Figueiredo passou pelo hospital de Loures no dia em que a unidade passa para a esfera pública. “Como é possível não aproveitar a capacidade instalada?”, questionou antes de seguir para Torres Vedras, onde defendeu a redução do preço dos combustíveis.",,,,9,-6.67
468,SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318461.0,329568.0,2022-01-24 04:00:00 WET,2022-01-24,04:00:00,Link,9,4,1,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/52858607943/posts/10158640109587944,"""Esse cenário [bloco central] não foi afastado e, portanto, aquilo que nós queremos dizer claramente a quem votar em nós é que, esse voto, não irá parar a um bloco central"", frisou.",https://www.sabado.pt/redirect-to?token=EiEnOjA%2FNiB3YmNnYGVqYXdhZmt3ZWBkZGtmZ2dlZWRqZGZgZ2Jn&previewMode=1,https://www.sabado.pt/ultima-hora/detalhe/cotrim-figueiredo-pede-votos-na-il-em-vez-de-desejos-de-sorte-em-setubal,,Cotrim Figueiredo pede votos na IL em vez de desejos de sorte em Setúbal,"'Esse cenário [bloco central] não foi afastado e, portanto, aquilo que nós queremos dizer claramente a quem votar em nós é que, esse voto, não irá parar a um bloco central', frisou.",,,,9,-4.67
469,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329034.0,1335787.0,2022-01-09 07:00:01 WET,2022-01-09,07:00:01,Link,9,4,2,1,1,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5416578395037094,,https://www.dn.pt/politica/il-aponta-como-prioridade-politica-maxima-por-o-pais-a-crescer-14473793.html,,,IL aponta como ″prioridade política máxima″ pôr o país ″a crescer″,"""Só o crescimento económico permitirá dar mais oportunidades aos portugueses e permitir finalmente que haja salários dignos em Portugal"", afirmou o presidente do partido, João Cotrim Figueiredo.",,,,9,-13.44
470,TVI,TviOficial,107038856024130,TV_NETWORK,PT,"Aqui, juntos, criamos a sua televisão.",2010-09-08 13:41:33,1418481.0,2257751.0,2022-01-22 09:00:29 WET,2022-01-22,09:00:29,Link,9,9,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/107038856024130/posts/5073322762729023,A TVI e a CNN Portugal mostram-lhe 120 segundos de perguntas improváveis aos vários líderes partidários.,https://cnnportugal.iol.pt/videos/quem-e-o-seu-melhor-amigo-na-politica-joao-cotrim-de-figueiredo-responde-em-120-segundos-a-questoes-improvaveis/61eaf1f30cf21a10a41ae5a9?utm_source=facebook&utm_medium=social&utm_campaign=ed-tvi,https://cnnportugal.iol.pt/videos/quem-e-o-seu-melhor-amigo-na-politica-joao-cotrim-de-figueiredo-responde-em-120-segundos-a-questoes-improvaveis/61eaf1f30cf21a10a41ae5a9,,Quem é o seu melhor amigo na política? João Cotrim de Figueiredo responde a questões improváveis,,,,,9,-22.78
474,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111988.0,121879.0,2022-01-22 21:58:35 WET,2022-01-22,21:58:35,Photo,8,3,0,0,1,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159539037393360,Legislativas: Convicções da IL “não estão nem nunca estarão à venda” – Cotrim Figueiredo - https://www.lusa.pt/article/zbRGrBcwqc0VrvGNwh1hgzMSZM5iuSI1,https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159539037393360/?type=3,,i iniciativa liberal PORTUGAL ACRESCER DORTUGAI ACRESCEK iciativa eral PORTUGAL A CRESCER,Timeline photos,,,,,8,-2.75
476,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731.0,934412.0,2022-01-07 04:09:40 WET,2022-01-07,04:09:40,Link,8,1,4,0,0,0,2,0,1,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2277108469120481,"Catarina Martins e Cotrim Figueiredo enfrentaram-se por propostas antagónicas: a bloquista acabou a acusar a IL de não cuidar dos mais frágeis, oliberal a dizer que o BE perdeu a luz da modernidade.",https://observador.pt/2022/01/07/o-bloqueio-da-modernidade-enfrentou-o-irresponsavel-libertario-acabaram-a-discutir-um-pais-diferente/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641527884,,,"O ""bloqueio da modernidade"" enfrentou o ""irresponsável"" libertário. Acabaram a discutir um país diferente",,,,,8,-11.0
479,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111990.0,121880.0,2022-01-23 13:44:01 WET,2022-01-23,13:44:01,Photo,7,2,2,1,0,0,1,0,0,1,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159540040328360,Legislativas: Cotrim Figueiredo pede votos na IL em vez de desejos de sorte em Setúbal - https://www.lusa.pt/article/Xfs45Pc6D_WVaAe047qP4TMSZM5iuSI1,https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159540040328360/?type=3,,,Timeline photos,,,,,7,-3.0
480,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111978.0,121859.0,2022-01-20 20:34:33 WET,2022-01-20,20:34:33,Photo,7,3,0,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159535090678360,"[Legislativas 2022] Imagens da quinta-feira, 20 de janeiro, quarto dia da campanha oficial para as eleições legislativas antecipadas de 30 de janeiro. 1. O presidente do PSD, Rui Rio, espreita uma montra durante um contacto com a população de Bragança. 📷: Tiago Petinga, Agência Lusa. 2. A porta-voz do MAS e candidata por Lisboa, Renata Cambra, distribui panfletos do partido em Coimbra. 📷: Paulo Novais, Agência Lusa 3. O secretário-geral do PS, António Costa, acompanhado pelo cabeça de lista do partido em Évora, Capoulas Santos (D), contacta com a população local. 📷: Miguel A. Lopes, Agência Lusa 4. O candidato do partido Livre Rui Tavares (D) tira uma selfie com um estudante durante um encontro com representantes de estudantes da área da Saúde, no Porto. 📷: José Coelho, Agência Lusa 5. O líder parlamentar do PCP, João Oliveira (E), acompanhado Heloísa Apolónia, (D), do PEV, durante uma viagem de comboio do Bombarral até às Caldas da Rainha. 📷: Carlos Barroso, Agência Lusa 6. O presidente do Chega, André Ventura, visita uma loja durante uma ação de campanha em Mirandela. 📷: Pedro Sarmento Costa, Agência Lusa 7. O presidente do CDS-PP, Francisco Rodrigues dos Santos posa para uma selfie com uma popular durante uma arruada, em Coimbra. 📷: Paulo Novais, Agência Lusa 8. A Coordenadora Nacional do BE, Catarina Martins, acompanhada pelo cabeça de lista do bloco de Esquerda pelo Algarve, José Gusmão (D), durante uma viagem comboio entre Alcantarilha e Portimão. 📷: Luís Forra, Agência Lusa 9. A porta-voz do PAN - Pessoas-Animais-Natureza, Inês Sousa Real (3-D), é vaiada por elementos do grupo de Forcados Amadores de Beja, que se manifestavam junto ao Aeroporto, Beja. 📷: Nuno Veiga, Agência Lusa 10. O presidente da IL, João Cotrim de Figueiredo, contacta com um popular durante arruada em Lisboa. 📷: Manuel de Almeida, Agência Lusa #legislativas #legislativas2022 #política #governo #campanha #eleições #portugal #agencialusa #lusafoto #fotojornalismo #fotografia",https://www.facebook.com/AgenciaLusa/photos/a.10158980246873360/10159535090478360/?type=3,,,Photos from Agência Lusa's post,,,,,7,-3.14
481,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477119.0,491237.0,2022-01-12 13:15:02 WET,2022-01-12,13:15:02,Native Video,7,7,0,0,0,0,0,0,0,0,owned,Yes,265,265,0,00:00:35,https://www.facebook.com/174996242665/posts/10158646948827666,"Os líderes dos principais partidos passam no Fórum da TSF: António Costa, Rui Rio, Catarina Martins, Jerónimo de Sousa, Inês Sousa Real, Francisco Rodrigues dos Santos, André Ventura, João Cotrim de Figueiredo e Rui Tavares respondem às perguntas dos ouvintes, de 14 a 26 de janeiro, às 10h00.",https://www.facebook.com/tsfradio/videos/1588230518197751/,,,Fórum TSF com os líderes partidários,,,,,7,-6.86
482,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731.0,934412.0,2022-01-07 21:09:41 WET,2022-01-07,21:09:41,Link,7,2,2,0,0,1,2,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2277744835723511,"O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos. No primeiro, Cotrim e Sousa Real admitiram fazer parte de solução comum, mas líder da IL quer que PAN largue ""bizarrias"".",https://observador.pt/liveblogs/cotrim-figueiredo-e-ines-sousa-real-num-duelo-entre-um-liberal-e-a-lider-de-um-partido-animalista/?utm_medium=Social&utm_source=Facebook#Echobox=1641589778,,,"Em direto/ Centro ou direita, ""arranjinhos com o PS"" e eutanásia. Rio e Rodrigues dos Santos na batalha pelo voto útil","O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos. No primeiro, Cotrim e Sousa Real admitiram fazer parte de solução comum, mas líder da IL quer que PAN largue ""bizarrias"".",,,,7,-12.57
487,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,112024.0,121917.0,2022-01-27 21:15:06 WET,2022-01-27,21:15:06,Photo,6,4,1,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159547912403360,"[Legislativas 2022] Imagens da quinta-feira, 27 de janeiro, 11.º e penúltimo dia da campanha oficial para as eleições legislativas antecipadas de 30 de janeiro. 1. Silhueta do presidente do PSD, Rui Rio, durante um almoço com empresários da restauração no âmbito da campanha, no Porto. 📷: Mário Cruz, Agência Lusa 2. A coordenadora do BE, Catarina Martins (C), durante uma visita à Associação Portuguesa de Surdos, em Lisboa. 📷: Rui Minderico, Agência Lusa 3. O secretário-geral do PS, António Costa, durante uma ação de campanha em Loures. 📷: Miguel A. Lopes, Agência Lusa 4. O presidente da IL, João Cotrim de Figueiredo, durante uma ação de campanha no Porto. 📷: Fernando Veludo, Agência Lusa 5. O secretário-geral do PCP, Jerónimo de Sousa, intervém durante uma ação de campanha da CDU, no Barreiro. 📷: José Sena Goulão, Agência Lusa 6. O presidente do CDS-PP, Francisco Rodrigues dos Santos, durante uma ação de campanha na feira de Barcelos. 📷: Estela Silva, Agência Lusa 7. Apoiantes do PSD participam numa arruada no Porto. 📷: Mário Cruz, Agência Lusa 8. O presidente do Volt e candidato por Lisboa, Tiago Matos Gomes (C), acompanhado por Reinier Van Lanschot (D), do Volt Europa, durante uma ação de campanha em Lisboa. 📷: José Sena Goulão, Agência Lusa 9. Uma apoiante da CDU durante uma arruada nas ruas de Lisboa. 📷: Manuel de Almeida, Agência Lusa 10. O presidente do Chega, André Ventura, discursa no final de uma arruada em Sines. 📷: Nuno Veiga, Agência Lusa #legislativas #legislativas2022 #política #partidos #governo #parlamento #campanha #eleições #portugal #agencialusa #lusafoto #fotojornalismo #fotografia",https://www.facebook.com/AgenciaLusa/photos/a.10158980246873360/10159547912163360/?type=3,,,Photos from Agência Lusa's post,,,,,6,-0.62
488,Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560060.0,581366.0,2022-01-07 23:00:03 WET,2022-01-07,23:00:03,Link,6,3,2,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/44028982543/posts/10158611236652544,"No mais esclarecedor frente a frente, em cinco dias de debates, os dois líderes políticos mais liberais nos costumes mostraram estar nos antípodas quanto aos deveres do Estado. Catarina Martins lamentou a ""irresponsabilidade"" da IL quando se teve de ter mão na pandemia e João Cotrim de Figueiredo acusou BE de querer um ""Estado papá"" a bloquear a economia",https://visao.sapo.pt/atualidade/politica/legislativas2022/2022-01-06-debates-legislativas-acusado-por-catarina-de-irresponsabilidade-e-ideias-moderninhas-cotrim-quer-ser-o-farol-que-o-be-ja-foi/,,,"Visão | Debates Legislativas: acusado por Catarina de ""irresponsabilidade"" e ideias ""moderninhas"", Cotrim quer ser o ""farol"" que o BE já foi","No mais esclarecedor frente a frente, em cinco dias de debates, os dois líderes turbo-liberais dos costumes mostraram estar nos antípodas quanto aos deveres do Estado. Catarina Martins lamentou a ""irresponsabilidade"" da IL quando se teve de ter mão na pandemia e João Cotrim de Figueiredo apontou...",,,,6,-9.33
489,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501969.0,532063.0,2022-01-07 09:00:03 WET,2022-01-07,09:00:03,Link,6,3,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4793010844118574,"Catarina Martins acusou a Iniciativa Liberal de ter sido irresponsável na gestão da pandemia e de ter feito disso propaganda. João Cotrim Figueiredo diz que o Bloco de Esquerda deturpa a ação do partido e considera que o adversário é hoje um ""bloqueio"" à esquerda.",https://www.rtp.pt/noticias/politica/debate-pandemia-saude-impostos-e-educacao-separam-bloco-de-esquerda-e-iniciativa-liberal_v1375109,,,"Debate. Pandemia, saúde, impostos e educação separam Bloco de Esquerda e Iniciativa Liberal","Catarina Martins acusou a Iniciativa Liberal de ter sido irresponsável na gestão da pandemia e de ter feito disso propaganda. João Cotrim Figueiredo diz que o Bloco de Esquerda deturpa a ação do partido e considera que o adversário é hoje um ""bloqueio"" à esquerda.",,,,6,-8.5
490,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501897.0,531932.0,2022-01-05 23:25:00 WET,2022-01-05,23:25:00,Link,6,4,1,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4788744521211873,"Francisco Rodrigues dos Santos acusa a Iniciativa Liberal de defender um capitalismo selvagem, com João Cotrim de Figueiredo a recusar entendimentos face à forma como CDS-PP se posiciona.",https://www.rtp.pt/noticias/politica/debate-na-rtp3-cds-pp-e-il-sublinham-linhas-que-os-separam_v1374820,,,Debate na RTP3. CDS-PP e IL sublinham linhas que os separam,"Francisco Rodrigues dos Santos acusa a Iniciativa Liberal de defender um capitalismo selvagem, com João Cotrim de Figueiredo a recusar entendimentos face à forma como CDS-PP se posiciona. O líder centrista já antes debatera com a porta-voz do PAN, Inês Sousa Real, onde as touradas dominaram o c...",,,,6,-8.17
491,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829042.0,935648.0,2022-01-19 16:52:56 WET,2022-01-19,16:52:56,Link,6,6,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2287839298047398,"João Cotrim Figueiredo, da Iniciativa Liberal, reage ao parecer da PGR que recomenda que seja criada uma hora especifica para permitir o voto de eleitores em isolamento.",https://observador.pt/programas/emissao-especial/voto-com-atrasos-esta-e-a-solucao-possivel/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642608881,https://observador.pt/programas/emissao-especial/voto-com-atrasos-esta-e-a-solucao-possivel/,,"Voto. ""Com atrasos esta é a solução possivel""",,,,,6,-13.17
492,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828854.0,935045.0,2022-01-12 08:10:03 WET,2022-01-12,08:10:03,Link,6,2,4,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2281505935347401,"No debate com João Cotrim Figueiredo, Ventura justificou elevado número de faltas no parlamento com as presidenciais, quando nesse período só deu seis das 22 faltas que tem em toda a legislatura",https://observador.pt/programas/fact-check-2/ventura-faltou-mais-por-causa-das-presidenciais-2/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641973643,https://observador.pt/programas/fact-check-2/ventura-faltou-mais-por-causa-das-presidenciais-2/,,Ventura faltou mais por causa das presidenciais?,,,,,6,-14.5
493,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828811.0,934930.0,2022-01-11 11:55:52 WET,2022-01-11,11:55:52,Link,6,5,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2280773022087359,Estamos a 20 dias das eleições e as respostas para o voto das pessoas em isolamento tardam em chegar. Debate entre Rui Rio e Cotrim Figueiredo foi um dos melhores desta maratona.,https://observador.pt/programas/e-o-vencedor-e/mai-e-pasta-amaldicoada/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641898136,https://observador.pt/programas/e-o-vencedor-e/mai-e-pasta-amaldicoada/,,"Ministério da Administração Interna é ""pasta amaldiçoada""",,,,,6,-14.67
497,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,112026.0,121922.0,2022-01-28 22:33:04 WET,2022-01-28,22:33:04,Photo,5,2,1,0,0,0,1,0,1,0,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159549718738360,"Legislativas: Cotrim Figueiredo pede votos para tirar terceiro lugar a BE, PCP e Chega - https://www.lusa.pt/article/GK%7eRTjAE64mYKJWZMzb7VTMSZM5iuSI1:=:https://www.lusa.pt/article/GK~RTjAE64mYKJWZMzb7VTMSZM5iuSI1",https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159549718738360/?type=3,,,Timeline photos,,,,,5,-0.69
500,Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420858.0,442490.0,2022-01-10 23:55:30 WET,2022-01-10,23:55:30,Link,4,1,1,0,1,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/481006665428991/posts/1794899027373075,"Por sua vez, João Cotrim Figueiredo diz estar disponível para ser uma alternativa ao socialismo e aponta que com o PSD o país parecer ""não andar tão para trás"".",https://jornaleconomico.sapo.pt/noticias/rio-diz-que-psd-facilmente-se-entendera-com-il-829515?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641855111,https://jornaleconomico.sapo.pt/noticias/rio-diz-que-psd-facilmente-se-entendera-com-il-829515,,"Rio diz que PSD ""facilmente"" se entenderá com IL",,,,,4,-16.75
501,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111889.0,121519.0,2022-01-15 20:00:08 WET,2022-01-15,20:00:08,Photo,4,1,0,0,0,0,2,0,1,0,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159526148898360,Legislativas: Rio será bom primeiro-ministro com IL ao seu lado - Cotrim Figueiredo - https://www.lusa.pt/article/Pneln2EPrXpk7GgFRQAAdjMSZM5iuSI1,https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159526148898360/?type=3,,,Timeline photos,,,,,4,-5.75
502,ionline.pt,ionline.jornal,722620257813366,TOPIC_NEWSPAPER,PT,"Jornal de notícias de Portugal e do Mundo. Tudo sobre Política, Desporto, Dinheiro, Tecnologia, Lifestyle, Surf, Running, Viagens, Opinião e muito mais.",2014-10-08 11:12:28,204381.0,203024.0,2022-01-10 09:16:08 WET,2022-01-10,09:16:08,Link,4,2,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/722620257813366/posts/6711532518922080,,https://ionline.sapo.pt/artigo/758745/salvar-economia-ou-o-ambiente-qualquer-decisao-tem-custos-pesados-?seccao=Dinheiro_i,,,Salvar economia ou o ambiente? Qualquer decisão tem custos pesados,"“Não há possibilidade de reduzir emissões, sem reduzir atividade económica”, disse Cotrim Figueiredo. Mas se Luís Aguiar-Conraria e João Duque não sabem até que ponto é urgente apostar em medidas com vista a reduzir as alterações climáticas, Luís Mira Amaral diz que a nossa emergên...",,,,4,-8.75
