Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
esquerda.net,esquerda.net,116426248469551,TOPIC_NEWSPAPER,PT,"O esquerda.net é um portal de informação alternativa
",2011-11-13 15:59:47,107044,112371,2022-01-15 10:07:06 WET,2022-01-15,10:07:06,Link,104,87,5,2,5,0,1,2,2,0,,-,0,0,0,N/A,https://www.facebook.com/116426248469551/posts/4590034407775357,"“Plano da direita para os impostos alivia sempre os mais ricos e as maiores empresas”: No debate entre Catarina Martins e Francisco Rodrigues dos Santos foram marcantes as diferenças, com a coordenadora bloquista a criticar a defesa da privatização dos transportes pelo CDS e a acusar a direita de ""retirar soberania e capacidade de investimento"" ao país.",https://www.esquerda.net/artigo/plano-da-direita-para-os-impostos-alivia-sempre-os-mais-ricos-e-maiores-empresas/78928?utm_source=dlvr.it&utm_medium=facebook,https://www.esquerda.net/artigo/plano-da-direita-para-os-impostos-alivia-sempre-os-mais-ricos-e-maiores-empresas/78928,,“Plano da direita para os impostos alivia sempre os mais ricos e as maiores empresas”,"No debate entre Catarina Martins e Francisco Rodrigues dos Santos foram marcantes as diferenças, com a coordenadora bloquista a criticar a defesa da privatização dos transportes pelo CDS e a acusar a direita de ""retirar soberania e capacidade de investimento"" ao país.",,,,104,1.89
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764203,1941385,2022-01-23 11:01:09 WET,2022-01-23,11:01:09,Link,104,34,38,2,0,0,28,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160401090056388,"Sportinguista, deixou a direção de Frederico Varandas para se candidatar à liderança dos centristas.",https://sicnoticias.pt/eleicoes-legislativas/francisco-rodrigues-dos-santos-o-jovem-lider-do-cds-da-ala-conservadora-e-fa-de-zeca-afonso,https://sicnoticias.pt/eleicoes-legislativas/francisco-rodrigues-dos-santos-o-jovem-lider-do-cds-da-ala-conservadora-e-fa-de-zeca-afonso/,,"Francisco Rodrigues dos Santos, o jovem líder do CDS da ala conservadora e fã de Zeca Afonso",,,,,104,1.14
Inimigo Público,oinimigopublico,99134956781,TOPIC_NEWSPAPER,PT, Se não aconteceu... podia ter acontecido! Às sextas-feiras com o jornal Expresso.,2009-06-24 13:29:27,220320,219401,2022-01-20 23:21:17 WET,2022-01-20,23:21:17,Photo,102,38,3,8,4,0,48,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/99134956781/posts/10158430498011782,"Kalkitos lançam edição especial com figuras dos diferentes dirigentes do PCP para colar na campanha eleitoral Os saudosos Kalkitos voltaram esta semana com uma edição especial dedicada à campanha eleitoral que mostra a paisagem de uma rua portuguesa onde depois as crianças podem colar, onde bem entenderem, as figuras de Jerónimo de Sousa, João Ferreira, João Oliveira e Bernardino Soares, tal como na vida real. Sexta-feira sai para as bancas uma edição especial dos Kalkitos que mostra a paisagem de uma quinta onde as crianças podem colar as figuras dos diferentes animais e de Francisco Rodrigues dos Santos a defender o mundo rural. VE",https://www.facebook.com/oinimigopublico/photos/a.102398026781/10158430497881782/?type=3,,Kalkites de VIVA YO dibujos adhesivos para hacer tus propias historias L 雨 b0rE3,,,,,,102,-2.6
Bloco de Esquerda,Blocodeesquerdaoficial,101692761768654,POLITICAL_PARTY,PT,O Bloco de Esquerda é um partido político socialista que coloca no centro da política a dignidade de todas as pessoas.,2020-11-16 12:14:14,6801,8756,2022-01-14 23:24:15 WET,2022-01-14,23:24:15,Native Video,101,69,5,17,7,0,2,0,1,0,owned,Yes,590,655,0,00:01:38,https://www.facebook.com/101692761768654/posts/355591049712156,A EDP não pagou 110 M€ sobre a venda de barragens. Os cidadãos não residentes têm uma borla fiscal anual de mais de 800 M€. Temos 1000 M€ da Madeira que a UE já mandou cobrar e ainda não foi feito. Temos que aliviar impostos a quem trabalha e começar a cobrar aqui. Catarina Martins em debate esta noite com Francisco Rodrigues dos Santos.,https://www.facebook.com/Blocodeesquerdaoficial/videos/339542304838659/,,,Temos de aliviar os impostos a quem trabalha e começar a cobrar as borlas fiscais,,,,,101,-1.27
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119188,124975,2022-01-10 14:40:40 WET,2022-01-10,14:40:40,Link,101,31,26,21,0,3,8,1,11,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/917910188918446,"Acusado por Francisco Rodrigues dos Santos (CDS-PP) de ""colocar a ideologia à frente das pessoas"" no que respeita à saúde, por não recorrer mais ao setor privado e social para complementar o Serviço Nacional de Saúde (SNS), o primeiro-ministro António Costa (PS) refutou essa ideia e deu o exemplo de ""um grande grupo de saúde"" privado em que ""só puderam acolher doentes Covid-19 quando tivemos uma equipa de médicos alemães em Portugal e que foram colocados neste hospital para servir, porque não tinham recursos humanos suficientes"". Verdade ou falsidade?",https://poligrafo.sapo.pt/fact-check/hospital-da-luz-so-conseguiu-acolher-doentes-covid-19-com-ajuda-de-equipa-clinica-da-alemanha?utm_medium=Social&utm_source=Facebook#Echobox=1641825633,https://poligrafo.sapo.pt/fact-check/hospital-da-luz-so-conseguiu-acolher-doentes-covid-19-com-ajuda-de-equipa-clinica-da-alemanha,,Hospital da Luz só conseguiu acolher doentes Covid-19 com ajuda de equipa clínica da Alemanha? - Polígrafo,"Acusado por Francisco Rodrigues dos Santos (CDS-PP) de ""colocar a ideologia à frente das pessoas"" no que respeita à saúde, por não recorrer mais ao setor privado e social para complementar o Serviço Nacional de Saúde (SNS), o primeiro-ministro António Costa (PS) refutou essa ideia e deu o exe...",,,,101,1.23
Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268777,2284350,2022-01-13 20:48:04 WET,2022-01-13,20:48:04,Link,101,20,43,1,0,1,32,1,3,0,,-,0,0,0,N/A,https://www.facebook.com/216390522994/posts/10161820177022995,,https://www.jn.pt/nacional/cds-quer-saber-se-arranjinho-entre-rio-e-costa-ja-esta-em-estado-avancado-14489294.html,,,CDS quer saber se ″arranjinho″ entre Rio e Costa já está ″em estado avançado″,"O líder do CDS-PP, Francisco Rodrigues Santos, quer ""perceber de que forma o arranjinho já está ou não em estado avançado"" entre Rui Rio e António Costa para a governação do país na sequências das legislativas. Além disso, assegurou esta quinta-feira que apenas o voto no CDS é ""útil"" pa...",,,,101,-1.21
Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,421035,443072,2022-01-16 18:11:40 WET,2022-01-16,18:11:40,Link,100,16,27,0,1,1,54,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/481006665428991/posts/1799173786945599,"Francisco Rodrigues dos Santos explicou que ""há muita gente que agora em coro quer fazer crer que o CDS vai ter um mau resultado eleitoral no dia 30 de janeiro"" e mostrou-se convicto de que o partido ""vai surpreender"" porque ""está habituado a ressuscitar nas urnas"".",https://jornaleconomico.pt/noticias/cds-espera-ser-a-grande-surpresa-e-voltar-a-eleger-deputados-em-leiria-e-santarem-832495?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642341818,https://jornaleconomico.pt/noticias/cds-espera-ser-a-grande-surpresa-e-voltar-a-eleger-deputados-em-leiria-e-santarem-832495,,"CDS espera ser ""a grande surpresa"" e voltar a eleger deputados em Leiria e Santarém","Francisco Rodrigues dos Santos explicou que ""há muita gente que agora em coro quer fazer crer que o CDS vai ter um mau resultado eleitoral no dia 30 de janeiro"" e mostrou-se convicto de que o partido ""vai surpreender"" porque ""está habituado a ressuscitar nas urnas"".",,,,100,1.45
Cecília Anacoreta Correia,CeciliaACcds,102227271788040,POLITICIAN,PT,"Cecília Anacoreta Correia é cabeça-de-lista do CDS às próximas eleições pelo distrito de Setúbal. É porta-voz do partido desde março de 2020. Docente universitária e jurista, é casada e mãe de quatro filhos. ",2020-12-18 18:43:27,N/A,N/A,2022-01-08 19:57:30 WET,2022-01-08,19:57:30,Photo,98,81,0,2,15,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102227271788040/posts/317703073573791,"Esta tarde, estive na apresentação do programa eleitoral do CDS. O líder do partido, Francisco Rodrigues dos Santos apresentou o compromisso eleitoral que o convido desde já a conhecer em www.cdslegislativas2022.com:=:https://www.cdslegislativas2022.com/",https://www.facebook.com/CeciliaACcds/photos/a.111361660874601/317693540241411/?type=3,,,Photos from Cecília Anacoreta Correia's post,,,,,98,1.2
TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477119,491237,2022-01-12 22:26:33 WET,2022-01-12,22:26:33,Link,98,15,45,2,0,0,32,1,3,0,,-,0,0,0,N/A,https://www.facebook.com/174996242665/posts/10158647702332666,,https://www.tsf.pt/portugal/politica/chicao-vs-ventura-o-jogo-do-empurra-entre-a-direita-mariquinhas-e-a-direita-fanatica-14485975.html,,,Chicão vs Ventura: o jogo do empurra entre a direita ″mariquinhas″ e a direita ″fanática″,"Debate ruidoso entre os dois líderes de direita com ″cata-ventos″, ″bengalas rejeitadas″ e ″cambalachos fiscais″. Líder do Chega acusa centrista de ″falta de legitimidade política″. Rodrigues dos Santos trata partido do adversário como ″a fina flor do entulho″",,,,98,1.63
Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332164,397257,2022-01-21 00:36:04 WET,2022-01-21,00:36:04,Link,97,38,25,4,0,1,26,1,1,1,,-,0,0,0,N/A,https://www.facebook.com/105044957514/posts/10158966867507515,"Da festa em Coimbra ao fracasso em Santa Maria da Feira. Francisco Rodrigues dos Santos começou a viagem para norte, quase a merecer o título de “Paulinho das feiras vazias”.",https://rr.sapo.pt/noticia/politica/2022/01/21/francisco-rodrigues-dos-santos-longe-de-ser-paulinho-das-feiras/269158/?utm_source=cxultimas,https://rr.sapo.pt/noticia/politica/2022/01/21/francisco-rodrigues-dos-santos-longe-de-ser-paulinho-das-feiras/269158/,,Francisco Rodrigues dos Santos longe de ser “Paulinho das feiras” - Renascença,"Da festa em Coimbra ao fracasso em Santa Maria da Feira. Francisco Rodrigues dos Santos começou a viagem para norte, quase a merecer o título de “Paulinho das feiras vazias”.",,,,97,1.64
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155036,1138258,2022-01-05 10:00:48 WET,2022-01-05,10:00:48,Native Video,96,44,31,13,4,0,1,2,1,0,owned,Yes,2366,2376,0,00:26:37,https://www.facebook.com/101826228779402/posts/248570220692587,DECISÃO 22: Veja aqui o debate entre Inês de Sousa Real e Francisco Rodrigues dos Santos na íntegra e deixe os seus comentários. Quem ganhou?,https://www.facebook.com/cnnportugal/videos/248570220692587/,,,O debate entre Inês de Sousa Real e Francisco Rodrigues dos Santos na íntegra,,,,,96,-2.04
Para Português Ler,ParaPortuguesLer,475324272502681,EDU_SITE,PT,"Ter dúvidas é saber! / O saber não ocupa lugar. / Quem não sabe, procura! / Quem não sabe é como quem não vê. / Para saber mal, antes não saber./ Quanto sabes, quanto vales! / Do saber nascem cuidados.",2013-01-26 22:42:03,184269,189513,2022-01-21 21:17:38 WET,2022-01-21,21:17:38,Photo,95,17,31,4,0,4,26,10,3,0,,-,0,0,0,N/A,https://www.facebook.com/475324272502681/posts/4736441219724277,Caça ao erro Cortesia de Ana Rita Borges.,https://www.facebook.com/ParaPortuguesLer/photos/a.661589607209479/4736441169724282/?type=3,,Porto mer tem Bolh DECISÃO 22 tvi DIRETO LÍDER DO CDS VISITA MERCADO DO BULHÃO tvi 13:19 JORNAL DA,,,,,,95,-4.8
Inimigo Público,oinimigopublico,99134956781,TOPIC_NEWSPAPER,PT, Se não aconteceu... podia ter acontecido! Às sextas-feiras com o jornal Expresso.,2009-06-24 13:29:27,220312,219395,2022-01-26 19:41:31 WET,2022-01-26,19:41:31,Photo,93,36,1,8,0,0,48,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/99134956781/posts/10158439840281782,"DIÁRIO DE CAMPANHA INIMIGO PÚBLICO – QUINTA-FEIRA, 27 DE JANEIRO - António Costa anuncia a criação de um número telefónico de valor acrescentado, cujos lucros revertem para a TAP, para os dirigentes dos diferentes partidos ligarem caso queiram falar com ele depois das eleições; - Gato Zé Albino de Rui Rio interrompe a campanha do dono para oferecer-lhe o hamster de Rui Moreira que acaba de caçar; - Depois de ler nos jornais que António Costa e Rui Rio estão a cercar André Ventura, o líder do Chega imita um dos seus ídolos e refugia-se num bunker; - Jerónimo de Sousa volta ao activo em Almada, revelando que durante a operação foi anestesiado com o fumo das chaminés da Lisnave; - João Cotrim Figueiredo nega que a IL seja apoiado por uma facção de fundamentalistas liberais do ISIS chamada ILIS; - Rui Tavares tenta ser popular e em plena arruada pela rua da Cinemateca Nacional apanha uma criancinha ao colo e explica-lhe a noção de revisionismo histórico; - Francisco Rodrigues dos Santos vai lembrar mais uma vez o cerco do Palácio de Cristal de 1975, quando ele se reunia com outros espermatozoides de Direita, aos quais chamava primos. VE",https://www.facebook.com/oinimigopublico/photos/a.102398026781/10158439839671782/?type=3,,,,,,,,93,-2.73
CDS PP,CDSPP,814851935239574,POLITICAL_PARTY,PT,Bem-vindo à página oficial do CDS-PP,2014-12-11 11:39:21,38976,41953,2022-01-17 18:39:17 WET,2022-01-17,18:39:17,Photo,92,81,1,9,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/814851935239574/posts/5021738701217522,"🔵 Hoje, às 21:00, Francisco Rodrigues Dos Santos participa no debate entre todos os partidos com assento parlamentar, na RTP1 e RTP3.",https://www.facebook.com/CDSPP/photos/a.846477038743730/5021597244565001/?type=3,,"DEBATE ENTRE PARTIDOS COM ASSENTO PARLAMENTAR Hoje, 21h RTP RTP3 PELAS MESMAS RAZÕES DE SEMPRE LEGISLATIVAS 2022 CDS-PP",,,,,,92,-1.62
Invictus Portucale,invictus.portucale,108006920548512,ACTIVITY_GENERAL,PT,"Notícias sobre Portugal e para os Portugueses. Foco em Crime, Imigração, Demografia, Política e Corrupção.
Contacto: contact_IP@protonmail.com",2019-08-05 14:33:32,34809,41905,2022-01-12 21:31:39 WET,2022-01-12,21:31:39,Native Video,91,34,23,8,0,1,16,2,7,0,share,No,2694,5856,0,00:00:44,https://www.facebook.com/108006920548512/posts/650291809653351,,https://www.facebook.com/103734025158027/videos/500985628017597/,,,Invictus Portucale V,"Francisco Rodrigues dos Santos do CDS apela para que se ""abram as portas"" aos ""refugiados"", e critica André Ventura por não ter a mesma posição que ele.
https://cnnportugal.iol.pt/videos/decisao-22-o-debate-entre-francisco-rodrigues-dos-santos-e-andre-ventura-na-integra/61df2dbc0cf21a10a4192ade",,,,91,-1.73
Rui Tavares,ruitavarespt,100044149823757,PERSON,PT,"Escritor e historiador, nascido em Lisboa em 1972. Cronista no «Público», comentador RTP. Eurodep",2009-10-22 15:47:28,13957,14382,2022-01-10 18:11:36 WET,2022-01-10,18:11:36,Photo,91,70,19,0,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100044149823757/posts/489114419236881,"Hoje a partir das 22h estarei a debater ideias para o futuro do país com o líder do CDS, Francisco Rodrigues dos Santos. Acompanhem na CNN Portugal.",https://www.facebook.com/LIVREoficialpt/photos/a.1226149447558304/2051052188401355/?type=3,,"Rui Tavares debate com Francisco Rodrigues dos Santos, segunda-feira, 10 de janeiro às 22h00 na CNN CNN",LIVRE,"🔔Hoje debatemos! 

📌LIVRE e CDS 
📺CNN
⏰22h00

#BotaAcima #PartidoLIVRE #legislativas2022",,,,91,-1.6
CDS PP,CDSPP,814851935239574,POLITICAL_PARTY,PT,Bem-vindo à página oficial do CDS-PP,2014-12-11 11:39:21,38975,41943,2022-01-15 19:41:15 WET,2022-01-15,19:41:15,Photo,90,81,1,7,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/814851935239574/posts/5012828628775196,"📅 Agenda de Campanha para dia 16 de Janeiro 🔵 Pelas mesmas razões de sempre, junte-se a nós!",https://www.facebook.com/CDSPP/photos/a.846477038743730/5012828448775214/?type=3,,"AGENDA DECAMPANHA LEGISLATIVAS 2022 16 JAN FRANCISCO RODRIGUES DOS SANTOS VAI ESTAR AMANHÃ, DOMINGO: LEIRIA/SANTAREM 10H Feira Santana -fronteira com distritos de Leiria e Santarém (ponto encontro:à entrada do mercado do estacionamento automóvel), aldeia de Casalinho. SANTARÉM 14H30 Praça de Touros Celestino Graça, Av. Henriques, Santarém.. .Afonso CASTELO BRANCO 17H30 Docas de Castelo Branco (ponto de encontro: frente Shakers Bar), Campo dos Mártires da Pátria, 59, Castelo Branco. PELAS MESMAS RAZOES DE SEMPRE GCDS-PP",,,,,,90,-1.66
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763774,1940633,2022-01-07 22:39:30 WET,2022-01-07,22:39:30,Link,89,20,45,2,1,0,16,3,1,1,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160370750386388,"Rui Rio e Francisco Rodrigues dos Santos assumiram estas posições em debate, em período de pré-campanha para as eleições legislativas antecipadas de 30 de janeiro.",https://sicnoticias.pt/eleicoes-legislativas/legislativas-rio-pede-voto-util-contra-costa-lider-do-cds-alerta-para-arranjinhos-ps-psd/,,,"Legislativas: Rio pede voto útil contra Costa, líder do CDS alerta para “arranjinhos” PS/PSD","Rui Rio e Francisco Rodrigues dos Santos assumiram estas posições em debate, em período de pré-campanha para as eleições legislativas antecipadas de 30 de janeiro.",,,,89,-1.16
Miguel Guedes,miguelguedes.officialpage,100044153183319,ARTIST,PT,"Também em:
https://twitter.com/thenwtakeberlin
https://www.instagram.com/thenwtakeberlin/

(Disclai",2010-09-14 23:02:40,53074,59500,2022-01-14 10:45:33 WET,2022-01-14,10:45:33,Photo,88,77,5,4,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100044153183319/posts/490089059139529,"A crónica de hoje no Jornal de Notícias. Sobre o debate entre Francisco Rodrigues dos Santos e a extrema-direita e sobre a idoneidade de António Ramalho no Novo Banco após se saber das combinações com um dos seus maiores devedores, Luís Filipe Vieira. https://www.jn.pt/opiniao/miguel-guedes/lutar-na-lama-sem-ir-ao-tapete--14490015.html",https://www.facebook.com/photo.php?fbid=490088969139538&set=a.216755983139506&type=3,,,,,,,,88,-3.48
